rs_type,rs_ref,rs_text,citation_tree,citable_unit_cite_type,citable_unit_id,document_uri
place,gnd-4068038-1,Zürich,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-118538969,Salomon,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
place,gnd-1302308904,Pfarrhaus,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
place,gnd-1302309501,Bergland des Irchel,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-1089570317,Pfarrers,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
place,gnd-4543293-4,Berg,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-1089570317,Pfarrer,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-118515586,Brockes,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-1089433735,Vater,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-140109234,Bürcklj,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-1089570317,Vögeli,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-118538969,Salomon,published_page,page,s03-pg91,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg91&tree=published_page
person,gnd-1089433735,Vater,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
place,gnd-4543293-4,Berg,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
place,gnd-4068038-1,Stadt,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118538969,Sohn,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118538969,Gessners,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-1089433735,Vater,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
place,gnd-4543293-4,Berg am Irchel,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118515586,Brockes,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118515586,Brockes,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118515586,Brockesschen,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118717758,Gleim,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118627813,Voltaire,published_page,page,s03-pg92,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg92&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-118717758,Gleimischer,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-118717758,Gleimisch,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-11708820X,Mörikofer,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg93,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg93&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118908154,Hagedorns,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-11701348X,Hottinger,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118515586,Brockes,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118908154,Hagedorn,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118908154,Hagedorn,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118538969,Geßnern,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
place,gnd-4543293-4,Berg,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
organisation,gnd-6146476-4,väterliche Buchhandlung,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118600346,Richardson,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
place,gnd-4068038-1,Stadt,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118540238,Goetheschen,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118540238,Goethe,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118632477,Wieland,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118538969,Geßnerschen,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118515586,Brockes,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118515586,Brocks,published_page,page,s03-pg94,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg94&tree=published_page
person,gnd-118717758,Gleims,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118908154,Hagedorns,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118582607,miltonischer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-117184934,J.G. Schultheß,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118512315,literarischen Haupte,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
place,gnd-4068038-1,Stadt,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118563386,Klopstock,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118512315,Bodmern,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-107609936X,Rahnischen,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118563386,Klopstock,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-102121982,Steinbrüchel,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-117184934,Schultheß,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-1089433735,Vater,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Jungen,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
place,gnd-4005728-8,Berlin,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
organisation,gnd-10010164-1,Spenersche Buchhandlung,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-11879941X,Sulzer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-135926165,Spener,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-11879941X,Sulzers,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118512315,Bodmer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-11879941X,Sulzer,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-135926165,Spener,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118634496,Wölfflins,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
organisation,gnd-10010164-1,Haude und Spener,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-135926165,Johann Karl Spener,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-1071239708,Susanne Eleonore Haude,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Salomon,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
place,gnd-4005728-8,Berlin,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
place,gnd-4005728-8,Berlin,published_page,page,s03-pg95,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg95&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg96,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg96&tree=published_page
place,gnd-4005728-8,Berlin,published_page,page,s03-pg96,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg96&tree=published_page
place,gnd-4005728-8,Berlin,published_page,page,s03-pg96,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg96&tree=published_page
